# Miriade.ephemcc.results
# Request:
# targetType: Planet, targetNumber: 8, targetName: Neptune, Diameter: 49244.00 km, Orbital period: 6.01823000E+04 d, Time_Scale: UTC, Planetary_Theory: INPOP13C, Coordinates: Ecliptic, frameType: Astrometric J2000, frameCentre: Heliocenter
# Nb rows: 3650
Target, Date, Longitude ("d:m:s"), Latitude ("d:m:s"), Distance (au), H
Neptune,   2011-12-30T00:00:00.00, 330  7 31.3639, -00 33 25.3606,   30.002473224,  -6.87
Neptune,   2011-12-31T00:00:00.00, 330  7 52.9989, -00 33 25.9947,   30.002441075,  -6.87
Neptune,   2012-01-01T00:00:00.00, 330  8 14.6339, -00 33 26.6287,   30.002408924,  -6.87
Neptune,   2012-01-02T00:00:00.00, 330  8 36.2688, -00 33 27.2627,   30.002376770,  -6.87
Neptune,   2012-01-03T00:00:00.00, 330  8 57.9037, -00 33 27.8967,   30.002344614,  -6.87
Neptune,   2012-01-04T00:00:00.00, 330  9 19.5386, -00 33 28.5306,   30.002312455,  -6.87
Neptune,   2012-01-05T00:00:00.00, 330  9 41.1734, -00 33 29.1646,   30.002280294,  -6.87
Neptune,   2012-01-06T00:00:00.00, 330 10  2.8082, -00 33 29.7985,   30.002248131,  -6.87
Neptune,   2012-01-07T00:00:00.00, 330 10 24.4430, -00 33 30.4324,   30.002215965,  -6.87
Neptune,   2012-01-08T00:00:00.00, 330 10 46.0777, -00 33 31.0662,   30.002183797,  -6.87
Neptune,   2012-01-09T00:00:00.00, 330 11  7.7124, -00 33 31.7001,   30.002151627,  -6.87
Neptune,   2012-01-10T00:00:00.00, 330 11 29.3471, -00 33 32.3339,   30.002119455,  -6.87
Neptune,   2012-01-11T00:00:00.00, 330 11 50.9818, -00 33 32.9677,   30.002087280,  -6.87
Neptune,   2012-01-12T00:00:00.00, 330 12 12.6164, -00 33 33.6015,   30.002055104,  -6.87
Neptune,   2012-01-13T00:00:00.00, 330 12 34.2510, -00 33 34.2353,   30.002022925,  -6.87
Neptune,   2012-01-14T00:00:00.00, 330 12 55.8856, -00 33 34.8690,   30.001990744,  -6.87
Neptune,   2012-01-15T00:00:00.00, 330 13 17.5201, -00 33 35.5027,   30.001958562,  -6.87
Neptune,   2012-01-16T00:00:00.00, 330 13 39.1546, -00 33 36.1364,   30.001926377,  -6.87
Neptune,   2012-01-17T00:00:00.00, 330 14  0.7890, -00 33 36.7701,   30.001894190,  -6.87
Neptune,   2012-01-18T00:00:00.00, 330 14 22.4235, -00 33 37.4037,   30.001862002,  -6.87
Neptune,   2012-01-19T00:00:00.00, 330 14 44.0579, -00 33 38.0373,   30.001829812,  -6.87
Neptune,   2012-01-20T00:00:00.00, 330 15  5.6922, -00 33 38.6709,   30.001797620,  -6.87
Neptune,   2012-01-21T00:00:00.00, 330 15 27.3266, -00 33 39.3045,   30.001765426,  -6.87
Neptune,   2012-01-22T00:00:00.00, 330 15 48.9609, -00 33 39.9381,   30.001733231,  -6.87
Neptune,   2012-01-23T00:00:00.00, 330 16 10.5951, -00 33 40.5716,   30.001701034,  -6.87
Neptune,   2012-01-24T00:00:00.00, 330 16 32.2294, -00 33 41.2051,   30.001668836,  -6.87
Neptune,   2012-01-25T00:00:00.00, 330 16 53.8636, -00 33 41.8386,   30.001636636,  -6.87
Neptune,   2012-01-26T00:00:00.00, 330 17 15.4978, -00 33 42.4721,   30.001604434,  -6.87
Neptune,   2012-01-27T00:00:00.00, 330 17 37.1319, -00 33 43.1055,   30.001572231,  -6.87
Neptune,   2012-01-28T00:00:00.00, 330 17 58.7660, -00 33 43.7389,   30.001540027,  -6.87
Neptune,   2012-01-29T00:00:00.00, 330 18 20.4001, -00 33 44.3723,   30.001507821,  -6.87
Neptune,   2012-01-30T00:00:00.00, 330 18 42.0341, -00 33 45.0057,   30.001475614,  -6.87
Neptune,   2012-01-31T00:00:00.00, 330 19  3.6682, -00 33 45.6391,   30.001443406,  -6.87
Neptune,   2012-02-01T00:00:00.00, 330 19 25.3021, -00 33 46.2724,   30.001411196,  -6.87
Neptune,   2012-02-02T00:00:00.00, 330 19 46.9361, -00 33 46.9057,   30.001378986,  -6.87
Neptune,   2012-02-03T00:00:00.00, 330 20  8.5700, -00 33 47.5390,   30.001346774,  -6.87
Neptune,   2012-02-04T00:00:00.00, 330 20 30.2039, -00 33 48.1722,   30.001314561,  -6.87
Neptune,   2012-02-05T00:00:00.00, 330 20 51.8377, -00 33 48.8055,   30.001282348,  -6.87
Neptune,   2012-02-06T00:00:00.00, 330 21 13.4715, -00 33 49.4387,   30.001250133,  -6.87
Neptune,   2012-02-07T00:00:00.00, 330 21 35.1053, -00 33 50.0719,   30.001217917,  -6.87
Neptune,   2012-02-08T00:00:00.00, 330 21 56.7391, -00 33 50.7051,   30.001185701,  -6.87
Neptune,   2012-02-09T00:00:00.00, 330 22 18.3728, -00 33 51.3382,   30.001153483,  -6.87
Neptune,   2012-02-10T00:00:00.00, 330 22 40.0065, -00 33 51.9714,   30.001121265,  -6.87
Neptune,   2012-02-11T00:00:00.00, 330 23  1.6401, -00 33 52.6045,   30.001089046,  -6.87
Neptune,   2012-02-12T00:00:00.00, 330 23 23.2737, -00 33 53.2376,   30.001056827,  -6.87
Neptune,   2012-02-13T00:00:00.00, 330 23 44.9073, -00 33 53.8706,   30.001024606,  -6.87
Neptune,   2012-02-14T00:00:00.00, 330 24  6.5409, -00 33 54.5037,   30.000992385,  -6.87
Neptune,   2012-02-15T00:00:00.00, 330 24 28.1744, -00 33 55.1367,   30.000960164,  -6.87
Neptune,   2012-02-16T00:00:00.00, 330 24 49.8079, -00 33 55.7697,   30.000927942,  -6.87
Neptune,   2012-02-17T00:00:00.00, 330 25 11.4413, -00 33 56.4026,   30.000895720,  -6.87
Neptune,   2012-02-18T00:00:00.00, 330 25 33.0748, -00 33 57.0356,   30.000863497,  -6.87
Neptune,   2012-02-19T00:00:00.00, 330 25 54.7082, -00 33 57.6685,   30.000831274,  -6.87
Neptune,   2012-02-20T00:00:00.00, 330 26 16.3415, -00 33 58.3014,   30.000799051,  -6.87
Neptune,   2012-02-21T00:00:00.00, 330 26 37.9748, -00 33 58.9343,   30.000766827,  -6.87
Neptune,   2012-02-22T00:00:00.00, 330 26 59.6081, -00 33 59.5672,   30.000734603,  -6.87
Neptune,   2012-02-23T00:00:00.00, 330 27 21.2414, -00 34  0.2000,   30.000702379,  -6.87
Neptune,   2012-02-24T00:00:00.00, 330 27 42.8746, -00 34  0.8328,   30.000670156,  -6.87
Neptune,   2012-02-25T00:00:00.00, 330 28  4.5078, -00 34  1.4656,   30.000637932,  -6.87
Neptune,   2012-02-26T00:00:00.00, 330 28 26.1409, -00 34  2.0984,   30.000605708,  -6.87
Neptune,   2012-02-27T00:00:00.00, 330 28 47.7741, -00 34  2.7311,   30.000573485,  -6.87
Neptune,   2012-02-28T00:00:00.00, 330 29  9.4072, -00 34  3.3639,   30.000541262,  -6.87
Neptune,   2012-02-29T00:00:00.00, 330 29 31.0402, -00 34  3.9966,   30.000509039,  -6.87
Neptune,   2012-03-01T00:00:00.00, 330 29 52.6732, -00 34  4.6293,   30.000476817,  -6.87
Neptune,   2012-03-02T00:00:00.00, 330 30 14.3062, -00 34  5.2619,   30.000444596,  -6.87
Neptune,   2012-03-03T00:00:00.00, 330 30 35.9392, -00 34  5.8946,   30.000412375,  -6.87
Neptune,   2012-03-04T00:00:00.00, 330 30 57.5721, -00 34  6.5272,   30.000380155,  -6.87
Neptune,   2012-03-05T00:00:00.00, 330 31 19.2050, -00 34  7.1598,   30.000347936,  -6.87
Neptune,   2012-03-06T00:00:00.00, 330 31 40.8379, -00 34  7.7924,   30.000315719,  -6.87
Neptune,   2012-03-07T00:00:00.00, 330 32  2.4707, -00 34  8.4249,   30.000283502,  -6.87
Neptune,   2012-03-08T00:00:00.00, 330 32 24.1035, -00 34  9.0574,   30.000251286,  -6.87
Neptune,   2012-03-09T00:00:00.00, 330 32 45.7363, -00 34  9.6900,   30.000219072,  -6.87
Neptune,   2012-03-10T00:00:00.00, 330 33  7.3690, -00 34 10.3224,   30.000186858,  -6.87
Neptune,   2012-03-11T00:00:00.00, 330 33 29.0018, -00 34 10.9549,   30.000154647,  -6.87
Neptune,   2012-03-12T00:00:00.00, 330 33 50.6344, -00 34 11.5874,   30.000122436,  -6.87
Neptune,   2012-03-13T00:00:00.00, 330 34 12.2671, -00 34 12.2198,   30.000090227,  -6.87
Neptune,   2012-03-14T00:00:00.00, 330 34 33.8997, -00 34 12.8522,   30.000058019,  -6.87
Neptune,   2012-03-15T00:00:00.00, 330 34 55.5324, -00 34 13.4846,   30.000025813,  -6.87
Neptune,   2012-03-16T00:00:00.00, 330 35 17.1649, -00 34 14.1169,   29.999993608,  -6.87
Neptune,   2012-03-17T00:00:00.00, 330 35 38.7975, -00 34 14.7493,   29.999961404,  -6.87
Neptune,   2012-03-18T00:00:00.00, 330 36  0.4300, -00 34 15.3816,   29.999929202,  -6.87
Neptune,   2012-03-19T00:00:00.00, 330 36 22.0626, -00 34 16.0139,   29.999897002,  -6.87
Neptune,   2012-03-20T00:00:00.00, 330 36 43.6951, -00 34 16.6461,   29.999864803,  -6.87
Neptune,   2012-03-21T00:00:00.00, 330 37  5.3275, -00 34 17.2784,   29.999832605,  -6.87
Neptune,   2012-03-22T00:00:00.00, 330 37 26.9600, -00 34 17.9106,   29.999800409,  -6.87
Neptune,   2012-03-23T00:00:00.00, 330 37 48.5924, -00 34 18.5428,   29.999768214,  -6.87
Neptune,   2012-03-24T00:00:00.00, 330 38 10.2248, -00 34 19.1750,   29.999736021,  -6.87
Neptune,   2012-03-25T00:00:00.00, 330 38 31.8572, -00 34 19.8072,   29.999703830,  -6.87
Neptune,   2012-03-26T00:00:00.00, 330 38 53.4896, -00 34 20.4393,   29.999671639,  -6.87
Neptune,   2012-03-27T00:00:00.00, 330 39 15.1219, -00 34 21.0714,   29.999639451,  -6.87
Neptune,   2012-03-28T00:00:00.00, 330 39 36.7542, -00 34 21.7035,   29.999607263,  -6.87
Neptune,   2012-03-29T00:00:00.00, 330 39 58.3865, -00 34 22.3356,   29.999575077,  -6.87
Neptune,   2012-03-30T00:00:00.00, 330 40 20.0188, -00 34 22.9677,   29.999542893,  -6.87
Neptune,   2012-03-31T00:00:00.00, 330 40 41.6511, -00 34 23.5997,   29.999510710,  -6.87
Neptune,   2012-04-01T00:00:00.00, 330 41  3.2833, -00 34 24.2317,   29.999478528,  -6.87
Neptune,   2012-04-02T00:00:00.00, 330 41 24.9156, -00 34 24.8637,   29.999446348,  -6.87
Neptune,   2012-04-03T00:00:00.00, 330 41 46.5478, -00 34 25.4957,   29.999414169,  -6.87
Neptune,   2012-04-04T00:00:00.00, 330 42  8.1800, -00 34 26.1276,   29.999381992,  -6.87
Neptune,   2012-04-05T00:00:00.00, 330 42 29.8122, -00 34 26.7595,   29.999349816,  -6.87
Neptune,   2012-04-06T00:00:00.00, 330 42 51.4443, -00 34 27.3914,   29.999317641,  -6.87
Neptune,   2012-04-07T00:00:00.00, 330 43 13.0765, -00 34 28.0233,   29.999285468,  -6.87
Neptune,   2012-04-08T00:00:00.00, 330 43 34.7086, -00 34 28.6552,   29.999253296,  -6.87
Neptune,   2012-04-09T00:00:00.00, 330 43 56.3407, -00 34 29.2870,   29.999221125,  -6.87
Neptune,   2012-04-10T00:00:00.00, 330 44 17.9728, -00 34 29.9188,   29.999188956,  -6.87
Neptune,   2012-04-11T00:00:00.00, 330 44 39.6049, -00 34 30.5506,   29.999156788,  -6.87
Neptune,   2012-04-12T00:00:00.00, 330 45  1.2370, -00 34 31.1824,   29.999124621,  -6.87
Neptune,   2012-04-13T00:00:00.00, 330 45 22.8690, -00 34 31.8141,   29.999092456,  -6.87
Neptune,   2012-04-14T00:00:00.00, 330 45 44.5011, -00 34 32.4458,   29.999060292,  -6.87
Neptune,   2012-04-15T00:00:00.00, 330 46  6.1331, -00 34 33.0776,   29.999028129,  -6.87
Neptune,   2012-04-16T00:00:00.00, 330 46 27.7651, -00 34 33.7092,   29.998995967,  -6.87
Neptune,   2012-04-17T00:00:00.00, 330 46 49.3971, -00 34 34.3409,   29.998963806,  -6.87
Neptune,   2012-04-18T00:00:00.00, 330 47 11.0291, -00 34 34.9725,   29.998931647,  -6.87
Neptune,   2012-04-19T00:00:00.00, 330 47 32.6611, -00 34 35.6041,   29.998899488,  -6.87
Neptune,   2012-04-20T00:00:00.00, 330 47 54.2931, -00 34 36.2357,   29.998867331,  -6.87
Neptune,   2012-04-21T00:00:00.00, 330 48 15.9250, -00 34 36.8673,   29.998835175,  -6.87
Neptune,   2012-04-22T00:00:00.00, 330 48 37.5569, -00 34 37.4989,   29.998803020,  -6.87
Neptune,   2012-04-23T00:00:00.00, 330 48 59.1889, -00 34 38.1304,   29.998770865,  -6.87
Neptune,   2012-04-24T00:00:00.00, 330 49 20.8208, -00 34 38.7619,   29.998738712,  -6.87
Neptune,   2012-04-25T00:00:00.00, 330 49 42.4527, -00 34 39.3934,   29.998706560,  -6.87
Neptune,   2012-04-26T00:00:00.00, 330 50  4.0846, -00 34 40.0248,   29.998674409,  -6.87
Neptune,   2012-04-27T00:00:00.00, 330 50 25.7165, -00 34 40.6563,   29.998642258,  -6.87
Neptune,   2012-04-28T00:00:00.00, 330 50 47.3484, -00 34 41.2877,   29.998610109,  -6.87
Neptune,   2012-04-29T00:00:00.00, 330 51  8.9802, -00 34 41.9191,   29.998577960,  -6.87
Neptune,   2012-04-30T00:00:00.00, 330 51 30.6121, -00 34 42.5504,   29.998545812,  -6.87
Neptune,   2012-05-01T00:00:00.00, 330 51 52.2439, -00 34 43.1818,   29.998513664,  -6.87
Neptune,   2012-05-02T00:00:00.00, 330 52 13.8758, -00 34 43.8131,   29.998481518,  -6.87
Neptune,   2012-05-03T00:00:00.00, 330 52 35.5076, -00 34 44.4444,   29.998449372,  -6.87
Neptune,   2012-05-04T00:00:00.00, 330 52 57.1394, -00 34 45.0757,   29.998417226,  -6.87
Neptune,   2012-05-05T00:00:00.00, 330 53 18.7712, -00 34 45.7069,   29.998385081,  -6.87
Neptune,   2012-05-06T00:00:00.00, 330 53 40.4030, -00 34 46.3382,   29.998352937,  -6.87
Neptune,   2012-05-07T00:00:00.00, 330 54  2.0348, -00 34 46.9694,   29.998320793,  -6.87
Neptune,   2012-05-08T00:00:00.00, 330 54 23.6665, -00 34 47.6006,   29.998288650,  -6.87
Neptune,   2012-05-09T00:00:00.00, 330 54 45.2983, -00 34 48.2318,   29.998256507,  -6.87
Neptune,   2012-05-10T00:00:00.00, 330 55  6.9301, -00 34 48.8629,   29.998224364,  -6.87
Neptune,   2012-05-11T00:00:00.00, 330 55 28.5618, -00 34 49.4940,   29.998192222,  -6.87
Neptune,   2012-05-12T00:00:00.00, 330 55 50.1935, -00 34 50.1251,   29.998160080,  -6.87
Neptune,   2012-05-13T00:00:00.00, 330 56 11.8253, -00 34 50.7562,   29.998127938,  -6.87
Neptune,   2012-05-14T00:00:00.00, 330 56 33.4570, -00 34 51.3873,   29.998095797,  -6.87
Neptune,   2012-05-15T00:00:00.00, 330 56 55.0887, -00 34 52.0183,   29.998063655,  -6.87
Neptune,   2012-05-16T00:00:00.00, 330 57 16.7204, -00 34 52.6493,   29.998031514,  -6.87
Neptune,   2012-05-17T00:00:00.00, 330 57 38.3521, -00 34 53.2803,   29.997999373,  -6.87
Neptune,   2012-05-18T00:00:00.00, 330 57 59.9838, -00 34 53.9113,   29.997967232,  -6.87
Neptune,   2012-05-19T00:00:00.00, 330 58 21.6154, -00 34 54.5422,   29.997935091,  -6.87
Neptune,   2012-05-20T00:00:00.00, 330 58 43.2471, -00 34 55.1731,   29.997902949,  -6.87
Neptune,   2012-05-21T00:00:00.00, 330 59  4.8787, -00 34 55.8040,   29.997870808,  -6.87
Neptune,   2012-05-22T00:00:00.00, 330 59 26.5104, -00 34 56.4349,   29.997838667,  -6.87
Neptune,   2012-05-23T00:00:00.00, 330 59 48.1420, -00 34 57.0658,   29.997806526,  -6.87
Neptune,   2012-05-24T00:00:00.00, 331  0  9.7736, -00 34 57.6966,   29.997774385,  -6.87
Neptune,   2012-05-25T00:00:00.00, 331  0 31.4052, -00 34 58.3274,   29.997742244,  -6.87
Neptune,   2012-05-26T00:00:00.00, 331  0 53.0368, -00 34 58.9582,   29.997710103,  -6.87
Neptune,   2012-05-27T00:00:00.00, 331  1 14.6684, -00 34 59.5889,   29.997677961,  -6.87
Neptune,   2012-05-28T00:00:00.00, 331  1 36.2999, -00 35  0.2197,   29.997645820,  -6.87
Neptune,   2012-05-29T00:00:00.00, 331  1 57.9315, -00 35  0.8504,   29.997613679,  -6.87
Neptune,   2012-05-30T00:00:00.00, 331  2 19.5630, -00 35  1.4811,   29.997581538,  -6.87
Neptune,   2012-05-31T00:00:00.00, 331  2 41.1946, -00 35  2.1118,   29.997549397,  -6.87
Neptune,   2012-06-01T00:00:00.00, 331  3  2.8261, -00 35  2.7424,   29.997517257,  -6.87
Neptune,   2012-06-02T00:00:00.00, 331  3 24.4576, -00 35  3.3730,   29.997485116,  -6.87
Neptune,   2012-06-03T00:00:00.00, 331  3 46.0891, -00 35  4.0037,   29.997452975,  -6.87
Neptune,   2012-06-04T00:00:00.00, 331  4  7.7206, -00 35  4.6342,   29.997420835,  -6.87
Neptune,   2012-06-05T00:00:00.00, 331  4 29.3520, -00 35  5.2648,   29.997388695,  -6.87
Neptune,   2012-06-06T00:00:00.00, 331  4 50.9835, -00 35  5.8953,   29.997356554,  -6.87
Neptune,   2012-06-07T00:00:00.00, 331  5 12.6150, -00 35  6.5259,   29.997324414,  -6.87
Neptune,   2012-06-08T00:00:00.00, 331  5 34.2464, -00 35  7.1564,   29.997292274,  -6.87
Neptune,   2012-06-09T00:00:00.00, 331  5 55.8778, -00 35  7.7868,   29.997260134,  -6.87
Neptune,   2012-06-10T00:00:00.00, 331  6 17.5093, -00 35  8.4173,   29.997227993,  -6.87
Neptune,   2012-06-11T00:00:00.00, 331  6 39.1407, -00 35  9.0477,   29.997195853,  -6.87
Neptune,   2012-06-12T00:00:00.00, 331  7  0.7721, -00 35  9.6781,   29.997163713,  -6.87
Neptune,   2012-06-13T00:00:00.00, 331  7 22.4035, -00 35 10.3085,   29.997131572,  -6.87
Neptune,   2012-06-14T00:00:00.00, 331  7 44.0349, -00 35 10.9389,   29.997099431,  -6.87
Neptune,   2012-06-15T00:00:00.00, 331  8  5.6662, -00 35 11.5692,   29.997067290,  -6.87
Neptune,   2012-06-16T00:00:00.00, 331  8 27.2976, -00 35 12.1995,   29.997035148,  -6.87
Neptune,   2012-06-17T00:00:00.00, 331  8 48.9290, -00 35 12.8298,   29.997003006,  -6.87
Neptune,   2012-06-18T00:00:00.00, 331  9 10.5603, -00 35 13.4601,   29.996970864,  -6.87
Neptune,   2012-06-19T00:00:00.00, 331  9 32.1917, -00 35 14.0903,   29.996938721,  -6.87
Neptune,   2012-06-20T00:00:00.00, 331  9 53.8230, -00 35 14.7205,   29.996906578,  -6.87
Neptune,   2012-06-21T00:00:00.00, 331 10 15.4543, -00 35 15.3507,   29.996874434,  -6.87
Neptune,   2012-06-22T00:00:00.00, 331 10 37.0856, -00 35 15.9809,   29.996842289,  -6.87
Neptune,   2012-06-23T00:00:00.00, 331 10 58.7169, -00 35 16.6111,   29.996810144,  -6.87
Neptune,   2012-06-24T00:00:00.00, 331 11 20.3482, -00 35 17.2412,   29.996777998,  -6.87
Neptune,   2012-06-25T00:00:00.00, 331 11 41.9795, -00 35 17.8713,   29.996745851,  -6.87
Neptune,   2012-06-26T00:00:00.00, 331 12  3.6108, -00 35 18.5014,   29.996713704,  -6.87
Neptune,   2012-06-27T00:00:00.00, 331 12 25.2420, -00 35 19.1315,   29.996681555,  -6.87
Neptune,   2012-06-28T00:00:00.00, 331 12 46.8733, -00 35 19.7615,   29.996649406,  -6.87
Neptune,   2012-06-29T00:00:00.00, 331 13  8.5045, -00 35 20.3915,   29.996617256,  -6.87
Neptune,   2012-06-30T00:00:00.00, 331 13 30.1357, -00 35 21.0215,   29.996585105,  -6.87
Neptune,   2012-07-01T00:00:00.00, 331 13 51.7672, -00 35 21.6515,   29.996552952,  -6.87
Neptune,   2012-07-02T00:00:00.00, 331 14 13.3984, -00 35 22.2815,   29.996520799,  -6.87
Neptune,   2012-07-03T00:00:00.00, 331 14 35.0296, -00 35 22.9114,   29.996488645,  -6.87
Neptune,   2012-07-04T00:00:00.00, 331 14 56.6608, -00 35 23.5413,   29.996456490,  -6.87
Neptune,   2012-07-05T00:00:00.00, 331 15 18.2919, -00 35 24.1712,   29.996424334,  -6.87
Neptune,   2012-07-06T00:00:00.00, 331 15 39.9231, -00 35 24.8010,   29.996392176,  -6.87
Neptune,   2012-07-07T00:00:00.00, 331 16  1.5542, -00 35 25.4308,   29.996360018,  -6.87
Neptune,   2012-07-08T00:00:00.00, 331 16 23.1854, -00 35 26.0607,   29.996327858,  -6.87
Neptune,   2012-07-09T00:00:00.00, 331 16 44.8165, -00 35 26.6904,   29.996295697,  -6.87
Neptune,   2012-07-10T00:00:00.00, 331 17  6.4476, -00 35 27.3202,   29.996263535,  -6.87
Neptune,   2012-07-11T00:00:00.00, 331 17 28.0787, -00 35 27.9499,   29.996231371,  -6.87
Neptune,   2012-07-12T00:00:00.00, 331 17 49.7097, -00 35 28.5797,   29.996199207,  -6.87
Neptune,   2012-07-13T00:00:00.00, 331 18 11.3408, -00 35 29.2094,   29.996167041,  -6.87
Neptune,   2012-07-14T00:00:00.00, 331 18 32.9718, -00 35 29.8390,   29.996134874,  -6.87
Neptune,   2012-07-15T00:00:00.00, 331 18 54.6028, -00 35 30.4687,   29.996102705,  -6.87
Neptune,   2012-07-16T00:00:00.00, 331 19 16.2338, -00 35 31.0983,   29.996070535,  -6.87
Neptune,   2012-07-17T00:00:00.00, 331 19 37.8648, -00 35 31.7279,   29.996038364,  -6.87
Neptune,   2012-07-18T00:00:00.00, 331 19 59.4958, -00 35 32.3575,   29.996006191,  -6.87
Neptune,   2012-07-19T00:00:00.00, 331 20 21.1268, -00 35 32.9870,   29.995974017,  -6.87
Neptune,   2012-07-20T00:00:00.00, 331 20 42.7577, -00 35 33.6165,   29.995941842,  -6.87
Neptune,   2012-07-21T00:00:00.00, 331 21  4.3886, -00 35 34.2460,   29.995909665,  -6.87
Neptune,   2012-07-22T00:00:00.00, 331 21 26.0195, -00 35 34.8755,   29.995877487,  -6.87
Neptune,   2012-07-23T00:00:00.00, 331 21 47.6504, -00 35 35.5050,   29.995845308,  -6.87
Neptune,   2012-07-24T00:00:00.00, 331 22  9.2813, -00 35 36.1344,   29.995813127,  -6.87
Neptune,   2012-07-25T00:00:00.00, 331 22 30.9121, -00 35 36.7638,   29.995780944,  -6.87
Neptune,   2012-07-26T00:00:00.00, 331 22 52.5429, -00 35 37.3932,   29.995748760,  -6.87
Neptune,   2012-07-27T00:00:00.00, 331 23 14.1737, -00 35 38.0226,   29.995716575,  -6.87
Neptune,   2012-07-28T00:00:00.00, 331 23 35.8045, -00 35 38.6519,   29.995684389,  -6.87
Neptune,   2012-07-29T00:00:00.00, 331 23 57.4353, -00 35 39.2812,   29.995652201,  -6.87
Neptune,   2012-07-30T00:00:00.00, 331 24 19.0660, -00 35 39.9105,   29.995620011,  -6.87
Neptune,   2012-07-31T00:00:00.00, 331 24 40.6967, -00 35 40.5398,   29.995587820,  -6.87
Neptune,   2012-08-01T00:00:00.00, 331 25  2.3274, -00 35 41.1690,   29.995555628,  -6.87
Neptune,   2012-08-02T00:00:00.00, 331 25 23.9581, -00 35 41.7983,   29.995523434,  -6.87
Neptune,   2012-08-03T00:00:00.00, 331 25 45.5887, -00 35 42.4275,   29.995491239,  -6.87
Neptune,   2012-08-04T00:00:00.00, 331 26  7.2194, -00 35 43.0566,   29.995459043,  -6.87
Neptune,   2012-08-05T00:00:00.00, 331 26 28.8500, -00 35 43.6858,   29.995426845,  -6.87
Neptune,   2012-08-06T00:00:00.00, 331 26 50.4805, -00 35 44.3149,   29.995394646,  -6.87
Neptune,   2012-08-07T00:00:00.00, 331 27 12.1111, -00 35 44.9440,   29.995362445,  -6.87
Neptune,   2012-08-08T00:00:00.00, 331 27 33.7416, -00 35 45.5731,   29.995330243,  -6.87
Neptune,   2012-08-09T00:00:00.00, 331 27 55.3721, -00 35 46.2022,   29.995298040,  -6.87
Neptune,   2012-08-10T00:00:00.00, 331 28 17.0026, -00 35 46.8312,   29.995265835,  -6.87
Neptune,   2012-08-11T00:00:00.00, 331 28 38.6330, -00 35 47.4602,   29.995233629,  -6.87
Neptune,   2012-08-12T00:00:00.00, 331 29  0.2635, -00 35 48.0892,   29.995201422,  -6.87
Neptune,   2012-08-13T00:00:00.00, 331 29 21.8939, -00 35 48.7181,   29.995169214,  -6.87
Neptune,   2012-08-14T00:00:00.00, 331 29 43.5242, -00 35 49.3471,   29.995137004,  -6.87
Neptune,   2012-08-15T00:00:00.00, 331 30  5.1545, -00 35 49.9760,   29.995104794,  -6.87
Neptune,   2012-08-16T00:00:00.00, 331 30 26.7848, -00 35 50.6049,   29.995072582,  -6.87
Neptune,   2012-08-17T00:00:00.00, 331 30 48.4151, -00 35 51.2337,   29.995040369,  -6.87
Neptune,   2012-08-18T00:00:00.00, 331 31 10.0454, -00 35 51.8626,   29.995008155,  -6.87
Neptune,   2012-08-19T00:00:00.00, 331 31 31.6756, -00 35 52.4914,   29.994975940,  -6.87
Neptune,   2012-08-20T00:00:00.00, 331 31 53.3057, -00 35 53.1202,   29.994943725,  -6.87
Neptune,   2012-08-21T00:00:00.00, 331 32 14.9359, -00 35 53.7490,   29.994911509,  -6.87
Neptune,   2012-08-22T00:00:00.00, 331 32 36.5660, -00 35 54.3777,   29.994879292,  -6.87
Neptune,   2012-08-23T00:00:00.00, 331 32 58.1961, -00 35 55.0064,   29.994847074,  -6.87
Neptune,   2012-08-24T00:00:00.00, 331 33 19.8261, -00 35 55.6351,   29.994814856,  -6.87
Neptune,   2012-08-25T00:00:00.00, 331 33 41.4561, -00 35 56.2638,   29.994782638,  -6.87
Neptune,   2012-08-26T00:00:00.00, 331 34  3.0861, -00 35 56.8925,   29.994750419,  -6.87
Neptune,   2012-08-27T00:00:00.00, 331 34 24.7160, -00 35 57.5211,   29.994718200,  -6.87
Neptune,   2012-08-28T00:00:00.00, 331 34 46.3459, -00 35 58.1497,   29.994685981,  -6.87
Neptune,   2012-08-29T00:00:00.00, 331 35  7.9758, -00 35 58.7783,   29.994653762,  -6.87
Neptune,   2012-08-30T00:00:00.00, 331 35 29.6057, -00 35 59.4068,   29.994621543,  -6.87
